X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1510950.1381998062,5160386.147299767,1197864.6965158756,4925572.066036819,1824035.5798837368,5395200.2285627145,2311162,611.495003288927
1236819.1845002174,4851668.712500095,923733.7428162869,4616854.631237147,1549904.626184148,5086482.793763043,2311162,611.495003288927
1296585.8006501198,5127261.666600227,983500.3589661892,4892447.585337279,1609671.2423340504,5362075.747863175,2311162,611.495003288927
1212728.7322502136,5065435.433050156,899643.290566283,4830621.351787208,1525814.1739341442,5300249.514313104,2311162,611.495003288927
1460610.4499502182,5323715.863299847,1147525.0082662876,5088901.782036899,1773695.8916341488,5558529.944562795,2311162,611.495003288927
1336402.6233501434,4844616.595499992,1023317.1816662129,4609802.514237044,1649488.065034074,5079430.67676294,2311162,611.495003288927
1290988.5497999191,4970917.475800037,977903.1081159886,4736103.394537089,1604073.9914838497,5205731.557062985,2311162,611.495003288927
1892685.3398499489,5717125.852399826,1579599.8981660183,5482311.771136878,2205770.7815338797,5951939.933662774,2311162,611.495003288927
2065267.2384500504,5802568.008399963,1752181.7967661198,5567753.927137015,2378352.680133981,6037382.089662911,2311162,611.495003288927
1921385.5334501266,5722654.935100079,1608300.091766196,5487840.853837131,2234470.9751340575,5957469.016363027,2311162,611.495003288927
1384194.6946001053,4964461.239250183,1071109.2529161747,4729647.157987235,1697280.1362840359,5199275.320513131,2311162,611.495003288927
1340019.5102500916,5099148.786099911,1026934.068566161,4864334.704836963,1653104.9519340221,5333962.867362859,2311162,611.495003288927
1337660.1891999245,5073083.84044981,1024574.7475159939,4838269.759186862,1650745.630883855,5307897.921712758,2311162,611.495003288927
1786607.190149784,5654759.895899773,1473521.7484658535,5419945.814636825,2099692.631833715,5889573.977162721,2311162,611.495003288927
1418914.8221001625,5243821.763299942,1105829.380416232,5009007.682036994,1732000.263784093,5478635.84456289,2311162,611.495003288927
1721227.2155499458,6066822.902800083,1408141.7738660153,5832008.821537135,2034312.6572338764,6301636.984063031,2311162,611.495003288927
1513114.945499897,5281242.231100082,1200029.5038159664,5046428.149837134,1826200.3871838276,5516056.31236303,2311162,611.495003288927
1413230.2431001663,5157933.488599777,1100144.8014162357,4923119.407336829,1726315.684784097,5392747.569862725,2311162,611.495003288927
1195671.7668499947,4937309.029650211,882586.3251660641,4702494.948387263,1508757.2085339252,5172123.110913159,2311162,611.495003288927
2017828.967350006,5708953.435349941,1704743.5256660755,5474139.354086993,2330914.409033937,5943767.516612889,2311162,611.495003288927
1560260.903550148,5248035.742750168,1247175.4618662174,5013221.66148722,1873346.3452340786,5482849.824013116,2311162,611.495003288927
1736577.3189001083,5985473.248799801,1423491.8772161778,5750659.167536853,2049662.760584039,6220287.330062749,2311162,611.495003288927
1565861.1247000694,5432618.458849907,1252775.6830161388,5197804.377586959,1878946.566384,5667432.540112855,2311162,611.495003288927
1266051.6174502373,4875943.58220005,952966.1757663067,4641129.500937102,1579137.0591341679,5110757.663462998,2311162,611.495003288927
1455432.704899788,5074116.679049969,1142347.2632158573,4839302.597787021,1768518.1465837185,5308930.760312917,2311162,611.495003288927
1828644.0100998878,5707475.539750099,1515558.5684159573,5472661.458487151,2141729.4517838187,5942289.621013047,2311162,611.495003288927
1533443.046549797,5192019.051599979,1220357.6048658665,4957204.970337031,1846528.4882337276,5426833.132862927,2311162,611.495003288927
1691437.5664000511,5438663.23304987,1378352.1247161205,5203849.151786922,2004523.0080839817,5673477.3143128175,2311162,611.495003288927
1818831.2038497925,5477746.432600021,1505745.762165862,5242932.351337073,2131916.6455337233,5712560.513862969,2311162,611.495003288927
1408048.6279997826,4993301.380249977,1094963.186315852,4758487.298987029,1721134.0696837131,5228115.461512925,2311162,611.495003288927
1491855.941599846,5302369.050899982,1178770.4999159153,5067554.969637034,1804941.3832837765,5537183.13216293,2311162,611.495003288927
1838606.3541498184,5504153.899449825,1525520.9124658878,5269339.818186877,2151691.795833749,5738967.980712773,2311162,611.495003288927
1555382.6847000122,5196588.384150028,1242297.2430160816,4961774.30288708,1868468.1263839428,5431402.465412976,2311162,611.495003288927
