X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1333100.9349498749,5085976.561600208,1332795.1874481884,5085747.250973944,1333406.6824515613,5086205.872226473,2257,0.5971630892312499
1199766.97935009,4953002.041100025,1199461.2318484036,4952772.7304737605,1200072.7268517765,4953231.35172629,2257,0.5971630892312499
1880100.3269000053,5663832.19810009,1879794.579398319,5663602.887473825,1880406.0744016918,5664061.508726355,2257,0.5971630892312499
1780268.8482499123,5490082.740149975,1779963.1007482258,5489853.42952371,1780574.5957515987,5490312.0507762395,2257,0.5971630892312499
1110511.2226500511,4935976.345049858,1110205.4751483647,4935747.034423593,1110816.9701517376,4936205.655676123,2257,0.5971630892312499
1602369.1155500412,5381225.373650074,1602063.3680483548,5380996.063023809,1602674.8630517276,5381454.684276339,2257,0.5971630892312499
1282673.1694498062,4851500.335299969,1282367.4219481198,4851271.024673704,1282978.9169514927,4851729.645926233,2257,0.5971630892312499
1232193.865650177,4959974.431799889,1231888.1181484906,4959745.121173624,1232499.6131518635,4960203.742426153,2257,0.5971630892312499
1106341.2571001053,4871693.038849831,1106035.5095984188,4871463.728223566,1106647.0046017917,4871922.349476095,2257,0.5971630892312499
1157847.7857499123,4974619.5176000595,1157542.0382482258,4974390.206973795,1158153.5332515987,4974848.828226324,2257,0.5971630892312499
1286572.025249958,4904217.842700005,1286266.2777482716,4903988.53207374,1286877.7727516445,4904447.153326269,2257,0.5971630892312499
1216904.662849903,4987113.24119997,1216598.9153482167,4986883.930573706,1217210.4103515896,4987342.551826235,2257,0.5971630892312499
1555189.9745001793,5487405.961850166,1554884.2269984928,5487176.651223902,1555495.7220018657,5487635.272476431,2257,0.5971630892312499
1296860.2736001015,4931479.197500229,1296554.526098415,4931249.886873964,1297166.021101788,4931708.508126494,2257,0.5971630892312499
1681180.8013000488,5420507.238699913,1680875.0537983624,5420277.928073648,1681486.5488017353,5420736.549326178,2257,0.5971630892312499
1533844.3182001114,5282949.527900219,1533538.570698425,5282720.217273954,1534150.0657017978,5283178.838526484,2257,0.5971630892312499
