X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
1525639.0644497871,5371137.784649849,273297.2977143356,4431881.45959826,2777980.8311852384,6310394.109701438,9244649,2445.9800131551788
1536861.9337501526,5149027.925149918,284520.16701470106,4209771.600098329,2789203.700485604,6088284.250201507,9244649,2445.9800131551788
1650747.7891001701,5417276.898900032,398406.0223647186,4478020.573848443,2903089.5558356214,6356533.223951621,9244649,2445.9800131551788
1626017.7375998497,6098593.242499828,373675.9708643982,5159336.917448239,2878359.504335301,7037849.567551417,9244649,2445.9800131551788
1313437.809850216,5035183.08190012,61096.04311476438,4095926.756848531,2565779.576585667,5974439.406951709,9244649,2445.9800131551788
1969050.7813501358,5750175.1708498,716709.0146146843,4810918.845798211,3221392.548085587,6689431.495901389,9244649,2445.9800131551788
1991847.1099500656,5781936.745150089,739505.3432146141,4842680.4200985,3244188.876685517,6721193.070201678,9244649,2445.9800131551788
2063606.4176998138,5790229.356349945,811264.6509643623,4850973.031298356,3315948.184435265,6729485.681401534,9244649,2445.9800131551788
1804164.8253002167,5414413.214799881,551823.0585647651,4475156.889748292,3056506.592035668,6353669.53985147,9244649,2445.9800131551788
1887007.6188998222,5803235.24875021,634665.8521643707,4863978.923698621,3139349.3856352735,6742491.573801799,9244649,2445.9800131551788
1563448.880949974,5460757.862800121,311107.11421452253,4521501.537748532,2815790.6476854254,6400014.18785171,9244649,2445.9800131551788
1785526.6371998787,5739057.24849987,533184.8704644272,4799800.923448281,3037868.40393533,6678313.573551459,9244649,2445.9800131551788
1825161.1577000618,5419751.7150502205,572819.3909646103,4480495.389998632,3077502.924435513,6359008.040101809,9244649,2445.9800131551788
1834744.9025001526,5841288.478149891,582403.1357647011,4902032.153098302,3087086.669235604,6780544.80320148,9244649,2445.9800131551788
1475052.483300209,5212023.215650082,222710.71656475752,4272766.890598493,2727394.2500356603,6151279.540701671,9244649,2445.9800131551788
1287229.2676501274,4930714.776400089,34887.50091467588,3991458.4513485003,2539571.0343855787,5869971.101451678,9244649,2445.9800131551788
1109901.361700058,4933869.129399776,-142440.40503539355,3994612.8043481875,2362243.1284355093,5873125.454451365,9244649,2445.9800131551788
1242893.53399992,4969512.0854997635,-9448.232735531637,4030255.7604481746,2495235.300735371,5908768.410551352,9244649,2445.9800131551788
1701153.637599945,6018058.52519989,448811.87086449354,5078802.200148301,2953495.4043353964,6957314.850251479,9244649,2445.9800131551788
1537179.3420000076,5387972.464149952,284837.5752645561,4448716.139098363,2789521.108735459,6327228.789201541,9244649,2445.9800131551788
1271497.3375501633,4932703.269249916,19155.57081471174,3993446.944198327,2523839.1042856146,5871959.594301505,9244649,2445.9800131551788
2023744.0753498077,5796148.189700127,771402.3086143562,4856891.864648538,3276085.842085259,6735404.514751716,9244649,2445.9800131551788
1867151.1139497757,5515314.525300026,614809.3472143242,4576058.200248437,3119492.880685227,6454570.850351615,9244649,2445.9800131551788
1141815.9526000023,4883021.605999947,-110525.81413544924,3943765.2809483577,2394157.7193354536,5822277.9310515355,9244649,2445.9800131551788
1604606.6982998848,5417405.057650089,352264.93156443327,4478148.7325985,2856948.465035336,6356661.382701678,9244649,2445.9800131551788
1599533.5287499428,5266475.386750221,347191.76201449125,4327219.061698632,2851875.295485394,6205731.71180181,9244649,2445.9800131551788
