X,Y,XMin,YMin,XMax,YMax,Scale,MaxAllowableOffset
2003234.6605000496,5780053.565750122,1964098.9802896092,5750701.805592292,2042370.34071049,5809405.325907952,288895,76.43687541101666
1205756.055900097,4994861.931250095,1166620.3756896565,4965510.171092265,1244891.7361105373,5024213.691407925,288895,76.43687541101666
1382303.3473501205,5051536.25909996,1343167.6671396801,5022184.49894213,1421439.027560561,5080888.01925779,288895,76.43687541101666
1707212.7206001282,6056739.381549835,1668077.0403896878,6027387.621392005,1746348.4008105686,6086091.141707665,288895,76.43687541101666
2003728.3838000298,5781712.120150089,1964592.7035895893,5752360.359992259,2042864.0640104702,5811063.880307919,288895,76.43687541101666
1745540.289150238,5647133.916049957,1706404.6089397976,5617782.155892127,1784675.9693606785,5676485.676207787,288895,76.43687541101666
1369595.960100174,5192216.920899868,1330460.2798897335,5162865.160742038,1408731.6403106144,5221568.681057698,288895,76.43687541101666
1819377.6813998222,5756546.756949902,1780242.0011893818,5727194.9967920715,1858513.3616102627,5785898.517107732,288895,76.43687541101666
1372004.1685500145,5028620.844600201,1332868.488339574,4999269.084442371,1411139.848760455,5057972.604758031,288895,76.43687541101666
1321877.7412500381,4934919.1672000885,1282742.0610395977,4905567.407042258,1361013.4214604786,4964270.927357919,288895,76.43687541101666
1884407.671599865,5599021.587850094,1845271.9913894245,5569669.827692264,1923543.3518103054,5628373.348007924,288895,76.43687541101666
1766572.9573001862,5726904.916900158,1727437.2770897457,5697553.156742328,1805708.6375106266,5756256.677057988,288895,76.43687541101666
1811868.6006498337,5669521.806000233,1772732.9204393933,5640170.045842403,1851004.280860274,5698873.566158063,288895,76.43687541101666
1560771.0740499496,5271258.94990015,1521635.3938395092,5241907.18974232,1599906.75426039,5300610.71005798,288895,76.43687541101666
1367020.1446499825,5115363.861899853,1327884.464439542,5086012.101742023,1406155.8248604229,5144715.622057683,288895,76.43687541101666
1753855.1770000458,5608984.885099888,1714719.4967896054,5579633.124942058,1792990.8572104862,5638336.645257718,288895,76.43687541101666
1621109.5995001793,5380907.642950058,1581973.9192897389,5351555.882792228,1660245.2797106197,5410259.403107888,288895,76.43687541101666
1688884.870250225,5384274.649000168,1649749.1900397846,5354922.888842338,1728020.5504606655,5413626.409157998,288895,76.43687541101666
